CustomerID,Churn Probability
8450-UYIBU,0.219
7064-FRRSW,0.219
2433-KMEAS,0.219
2625-TRCZQ,0.218
8970-ANWXO,0.218
0883-EIBTI,0.218
0523-VNGTF,0.218
0916-QOFDP,0.218
3863-IUBJR,0.218
5057-LCOUI,0.217
7296-PIXQY,0.217
0887-WBJVH,0.217
7343-EOBEU,0.217
6704-UTUKK,0.217
3701-SFMUH,0.216
5639-NTUPK,0.216
7879-CGSFV,0.216
8894-JVDCV,0.216
2001-MCUUW,0.216
9281-PKKZE,0.215
5206-HPJKM,0.215
0156-FVPTA,0.215
5073-WXOYN,0.215
3016-KSVCP,0.215
8344-WFMFH,0.215
4003-FUSHP,0.215
3714-XPXBW,0.215
1229-RCALF,0.215
0002-ORFBO,0.215
2446-ZKVAF,0.215
7395-XWZOY,0.215
5081-NWSUP,0.214
8807-ARQET,0.214
0853-NWIFK,0.214
1091-SOZGA,0.214
6680-NENYN,0.214
0795-GMVQO,0.214
6211-WHMYA,0.214
6794-HKIAJ,0.214
9137-UIYPG,0.214
8123-QBNAZ,0.214
8552-OBVRU,0.214
2001-EWBQU,0.214
9137-NOQKA,0.213
6551-GNYDG,0.213
6733-LRIZX,0.213
4701-AHWMW,0.213
0282-NVSJS,0.213
2478-EEWWM,0.213
2045-BMBTJ,0.213
1699-HPSBG,0.213
6408-OTUBZ,0.212
0222-CNVPT,0.212
0871-OPBXW,0.212
9494-BDNNC,0.212
9496-IVVRP,0.212
4801-JZAZL,0.212
5756-JYOJT,0.212
0678-RLHVP,0.212
0297-RBCSG,0.211
8199-ZLLSA,0.211
0931-MHTEM,0.211
7721-JXEAW,0.211
1543-LLLFT,0.211
9896-UYMIE,0.211
6184-DYUOB,0.211
5443-SCMKX,0.211
8627-EHGIP,0.211
2027-OAQQC,0.211
6207-WIOLX,0.211
0565-JUPYD,0.211
5089-IFSDP,0.21
0308-GIQJT,0.21
9798-DRYDS,0.21
2320-SLKMB,0.21
2346-DJQTB,0.21
6907-CQGPN,0.21
7188-CBBBA,0.209
4450-YOOHP,0.209
3606-SBKRY,0.209
0584-BJQGZ,0.209
4986-MXSFP,0.209
9501-UKKNL,0.209
8919-FYFQZ,0.209
8108-UXRQN,0.209
6092-QZVPP,0.209
1853-ARAAQ,0.209
9314-QDMDW,0.208
1060-ENTOF,0.208
5569-IDSEY,0.208
5438-QMDDL,0.208
1986-PHGZF,0.208
7074-STDCN,0.208
3007-FDPEA,0.208
7716-YTYHG,0.208
0471-LVHGK,0.208
4524-QCSSM,0.207
6128-DAFVY,0.207
4747-LCAQL,0.207
9039-RBEEE,0.207
1379-FRVEB,0.207
3893-JRNFS,0.206
3896-RCYYE,0.206
8847-GEOOQ,0.206
3285-UCQVC,0.206
7041-TXQJH,0.206
3709-OIJEA,0.206
3594-IVHJZ,0.206
2294-SALNE,0.205
2363-BJLSL,0.205
9415-TPKRV,0.205
7587-AOVVU,0.205
3374-TTZTK,0.205
3707-LRWZD,0.205
9700-ZCLOT,0.205
0603-OLQDC,0.205
2858-MOFSQ,0.205
4002-BQWPQ,0.205
1087-UDSIH,0.204
5168-MQQCA,0.204
9039-ZVJDC,0.204
9763-GRSKD,0.204
9475-NNDGC,0.204
5236-PERKL,0.204
8597-CWYHH,0.204
7228-PAQPD,0.204
7000-WCEVQ,0.204
6345-ULYRW,0.204
7541-YLXCL,0.204
7576-JMYWV,0.203
4338-EYCER,0.203
1725-IQNIY,0.203
4628-CTTLA,0.203
3780-YVMFA,0.203
2805-EDJPQ,0.203
7013-PSXHK,0.203
4186-ZBUEW,0.203
4195-SMMNX,0.203
2931-SVLTV,0.202
5921-NGYRH,0.202
6281-FKEWS,0.202
6620-JDYNW,0.202
9314-IJWSQ,0.202
9831-BPFRI,0.201
0068-FIGTF,0.201
0191-ZHSKZ,0.201
6386-SZZKH,0.201
4660-IRIBM,0.201
8999-XXGNS,0.201
4950-BDEUX,0.201
4360-QRAVE,0.201
8984-EYLLL,0.201
8190-ZTQFB,0.201
1625-JAIIY,0.2
9591-YVTEB,0.2
3272-VUHPV,0.2
7931-PXHFC,0.2
0052-DCKON,0.2
1422-DGUBX,0.2
8659-HDIYE,0.2
2927-QRRQV,0.2
6705-LNMDD,0.199
4390-KYULV,0.199
8474-UMLNT,0.199
4676-MQUEA,0.199
7402-PWYJJ,0.199
1370-GGAWX,0.199
2972-YDYUW,0.199
2284-VFLKH,0.199
3256-EZDBI,0.199
5066-GFJMM,0.198
6583-SZVGP,0.198
0811-GSDTP,0.198
5590-ZSKRV,0.198
1449-XQEMT,0.198
3756-VNWDH,0.198
7526-IVLYU,0.198
1840-BIUOG,0.197
0447-BEMNG,0.197
5985-BEHZK,0.197
2266-SJNAT,0.197
6692-UDPJC,0.197
3104-OWCGK,0.197
8756-RDDLT,0.197
2794-XIMMO,0.197
2946-KIQSP,0.197
2533-TIBIX,0.197
0668-OGMHD,0.197
6743-HHQPF,0.196
8399-YNDCH,0.196
8992-VONJD,0.196
4476-OSWTN,0.196
8904-OPDCK,0.196
4468-KAZHE,0.195
6575-SUVOI,0.195
9786-IJYDL,0.195
2911-UREFD,0.194
8644-XYTSV,0.194
6728-CZFEI,0.194
2908-ZTPNF,0.194
4282-MSACW,0.194
1089-HDMKP,0.194
1697-NVVGY,0.193
7025-IWFHT,0.193
4827-USJHP,0.193
5924-IFQTT,0.193
9972-VAFJJ,0.193
7799-DSEWS,0.193
5198-EFNBM,0.193
0345-XMMUG,0.193
0308-IVGOK,0.192
0440-MOGPM,0.192
5730-RIITO,0.192
0326-VDYXE,0.192
2153-MREFK,0.192
4683-WYDOU,0.192
3313-QKNKB,0.192
8409-WQJUX,0.192
3195-TQDZX,0.192
0188-GWFLE,0.191
5090-EMGTC,0.191
6603-QWSPR,0.191
2393-DIVAI,0.191
6959-GQEGV,0.191
4869-EPIUS,0.191
4692-NNQRU,0.191
7175-NTIXE,0.191
7108-DGVUU,0.191
3736-BLEPA,0.191
2792-VPPET,0.19
4316-XCSLJ,0.19
2480-EJWYP,0.19
9408-HRXRK,0.19
3173-NVMPX,0.19
0699-NDKJM,0.19
0895-LMRSF,0.189
1621-YNCJH,0.189
6137-MFAJN,0.189
9921-EZKBY,0.189
4237-CLSMM,0.189
8402-EIVQS,0.189
0568-ONFPC,0.189
3845-JHAMY,0.189
6008-NAIXK,0.189
0537-QYZZN,0.189
7105-MXJLL,0.189
0274-JKUJR,0.189
2019-HDCZY,0.189
7663-CUXZB,0.188
3621-CHYVB,0.188
9938-ZREHM,0.188
0463-WZZKO,0.188
0621-JFHOL,0.188
3865-QBWSJ,0.188
7516-GMHUV,0.188
3407-QGWLG,0.188
6158-DWPZT,0.187
9481-SFCQY,0.187
9609-BENEA,0.187
9909-DFRJA,0.187
0136-IFMYD,0.187
4366-CTOUZ,0.187
0898-XCGTF,0.187
7740-KKCXF,0.187
5855-EIBDE,0.187
5223-UZAVK,0.187
3164-YAXFY,0.187
6891-JPYFF,0.187
6227-FBDXH,0.187
6994-ORCWG,0.186
0939-EREMR,0.186
0557-ASKVU,0.186
8350-NYMVI,0.186
1557-EMYVT,0.186
8198-RKSZG,0.186
8565-HBFNN,0.186
1768-HNVGJ,0.185
5067-DGXLL,0.185
5533-RJFTJ,0.185
1061-PNTHC,0.185
7811-JIVPF,0.185
3160-TYXLT,0.184
8671-KKKOS,0.184
3638-DIMPH,0.184
9114-AAFQH,0.184
6473-ULUHT,0.184
2839-RFSQE,0.184
8082-GHXOP,0.184
9402-CXWPL,0.184
4132-POCZS,0.183
8713-IGZSO,0.183
4685-ERGHK,0.183
7596-LDUXP,0.183
6296-DDOOR,0.183
1921-KYSAY,0.183
6507-DTJZV,0.183
8769-KKTPH,0.183
1796-JANOW,0.183
0486-HECZI,0.182
9488-FYQAU,0.182
5947-SGKCL,0.182
2586-CWXVV,0.182
3096-YXENJ,0.181
7683-CBDKJ,0.181
4187-CINZD,0.181
5160-UXJED,0.181
2773-OVBPK,0.181
6429-SHBCB,0.181
3948-XHGNA,0.181
4139-JPIAM,0.181
2577-GVSIL,0.181
3092-IGHWF,0.181
3521-MNKLV,0.181
3192-NQECA,0.181
2599-CZABP,0.181
5193-QLVZB,0.18
3090-HAWSU,0.18
3948-FVVRP,0.18
4430-YHXGG,0.18
0748-RDGGM,0.18
7136-RVDTZ,0.18
4332-MUOEZ,0.18
9089-UOWJG,0.18
6353-BRMMA,0.18
5084-OOVCJ,0.18
4160-AMJTL,0.18
2402-TAIRZ,0.18
3156-QLHBO,0.18
5562-YJQGT,0.18
6890-PFRQX,0.18
5180-UCIIQ,0.18
8865-TNMNX,0.18
6549-YMFAW,0.179
5968-XQIVE,0.179
3927-NLNRY,0.179
2087-QAREY,0.179
7916-VCCPB,0.179
1530-ZTDOZ,0.179
2896-TBNBE,0.179
6614-VBEGU,0.179
4365-MSDYN,0.179
1794-SWWKL,0.178
5832-TRLPB,0.178
5748-RNCJT,0.178
0667-NSRGI,0.178
8591-NXRCV,0.178
1357-MVDOZ,0.178
0953-LGOVU,0.178
2858-EIMXH,0.178
4837-QUSFT,0.177
2212-LYASK,0.177
9586-JGQKH,0.177
5760-WRAHC,0.177
5274-XHAKY,0.176
3786-WOVKF,0.176
4109-CYRBD,0.176
7669-LCRSD,0.176
8878-RYUKI,0.176
1322-AGOQM,0.176
6968-URWQU,0.176
4472-VESGY,0.175
8623-ULFNQ,0.175
6806-YDEUL,0.175
0484-FFVBJ,0.175
6202-DYYFX,0.175
2450-ZKEED,0.175
1755-RMCXH,0.175
1153-GNOLC,0.175
7036-TYDEC,0.175
0303-UNCIP,0.175
9504-DSHWM,0.174
4682-BLBUC,0.174
9277-JOOMO,0.174
8679-LZBMD,0.174
9330-VOFSZ,0.174
5149-CUZUJ,0.174
0868-VJRDR,0.174
9700-ISPUP,0.173
0303-WMMRN,0.173
3070-BDOQC,0.173
9027-YFHQJ,0.173
9076-AXYIK,0.173
7762-URZQH,0.173
0733-VUNUW,0.173
2308-STERM,0.173
2303-PJYHN,0.173
7868-TMWMZ,0.172
7964-VEXDG,0.172
6727-IOTLZ,0.172
9388-ZEYVT,0.172
6502-KUGLL,0.172
6990-YNRIO,0.172
7614-QVWQL,0.172
7776-QWNFX,0.172
0396-HUJBP,0.172
3946-JEWRQ,0.172
9738-QLWTP,0.172
1371-WEPDS,0.172
2065-MMKGR,0.172
4759-PXTAN,0.171
0366-NQSHS,0.171
3640-JQGJG,0.171
2307-FYNNL,0.171
6946-LMSQS,0.171
7233-IOQNP,0.171
9405-GPBBG,0.171
3521-SYVOR,0.171
2324-EFHVG,0.171
2957-JIRMN,0.171
9101-NTIXF,0.171
8049-WJCLQ,0.171
2237-ZFSMY,0.171
2410-CIYFZ,0.17
0691-JVSYA,0.17
7785-RDVIG,0.17
5339-TJFEK,0.17
1386-ZIKUV,0.17
4785-QRJHC,0.17
8263-OKETD,0.17
1679-JRFBR,0.17
4828-FAZPK,0.17
9107-UKCKY,0.169
3402-XRIUO,0.169
9426-SXNHE,0.169
2621-UDNLU,0.169
6734-FQAJX,0.169
8495-PRWFH,0.169
1095-WGNGG,0.169
5640-CAXOA,0.169
8627-ZYGSZ,0.169
3936-QQFLL,0.169
0799-DDIHE,0.169
3635-JBPSG,0.169
2186-QZEYA,0.169
6728-DKUCO,0.169
3729-OWRVL,0.168
8150-QUDFX,0.168
0723-VSOBE,0.168
0112-QAWRZ,0.168
8739-QOTTN,0.168
3255-GRXMG,0.168
8980-WQFWL,0.168
7017-VFULY,0.168
9391-YZEJW,0.168
6839-ITVZJ,0.168
1150-WFARN,0.168
6366-XIVKZ,0.168
2616-UUTFK,0.168
1814-DKOLC,0.167
8777-MBMTS,0.167
2229-VWQJH,0.167
0201-MIBOL,0.167
4701-MLJPN,0.167
8905-IAZPF,0.167
4693-VWVBO,0.166
7502-BNYGS,0.166
8053-WWDRO,0.166
3806-YAZOV,0.166
5440-FLBQG,0.166
4778-IZARL,0.166
0076-LVEPS,0.166
1465-WCZVT,0.166
7184-LRUUR,0.166
4415-WNGVR,0.166
4576-CSAJH,0.166
5804-HYIEZ,0.165
9828-QHFBK,0.165
7519-JTWQH,0.165
0117-LFRMW,0.165
0690-SRQID,0.165
8295-FHIVV,0.165
8261-GWDBQ,0.165
5624-RYAMH,0.165
9099-FTUHS,0.165
4324-BZCKL,0.165
9633-DENPU,0.164
6933-FHBZC,0.164
1891-QRQSA,0.164
6297-NOOPG,0.164
0458-HEUZG,0.164
3417-TSCIC,0.164
4328-VUFWD,0.164
3179-GBRWV,0.164
5294-IMHHT,0.164
9289-LBQVU,0.164
4903-UYAVB,0.164
4396-KLSEH,0.164
3703-TTEPD,0.164
8006-PYCSW,0.164
0867-MKZVY,0.164
2978-XXSOG,0.163
2832-SCUCO,0.163
6500-JVEGC,0.163
6383-ZTSIW,0.163
8582-KRHPJ,0.163
3186-AJIEK,0.163
9025-ZRPVR,0.163
3723-BFBGR,0.163
3537-RYBHH,0.163
5740-YHGTW,0.163
7470-DYNOE,0.162
7989-VCQOH,0.162
0816-TSPHQ,0.162
1444-VVSGW,0.162
1936-UAFEH,0.162
3694-GLTJM,0.162
8085-MSNLK,0.162
6776-TLWOI,0.162
0268-QKIWO,0.162
4945-RVMTE,0.162
2233-FAGXV,0.162
5423-BHIXO,0.162
7089-XXAYG,0.162
0201-OAMXR,0.162
7808-DVWEP,0.162
6469-MRVET,0.162
3941-XTSKM,0.162
0137-UDEUO,0.162
1134-YWTYF,0.162
5919-VCZYM,0.161
3097-PYWXL,0.161
6475-VHUIZ,0.161
6766-HFKLA,0.161
3282-ZISZV,0.161
0030-FNXPP,0.161
1447-PJGGA,0.161
0983-TATYJ,0.161
7872-RDDLZ,0.161
4174-LPGTI,0.16
3863-QSTYI,0.16
2342-CKIAO,0.16
7921-LMDFQ,0.16
7753-USQYQ,0.16
3039-MJSLN,0.16
3197-NNYNB,0.16
0080-EMYVY,0.16
4895-TMWIR,0.16
6476-YHMGA,0.16
3413-CSSTH,0.16
7764-BDPEE,0.16
3345-JHUEO,0.16
4923-ADWXJ,0.16
7361-YPXFS,0.16
1855-CFULU,0.16
2055-SIFSS,0.16
3982-XWFZQ,0.16
5144-PQCDZ,0.159
5176-LDKUH,0.159
8746-OQQRW,0.159
2391-IPLOP,0.159
7874-ECPQJ,0.159
7727-SHVZV,0.159
6906-MPARY,0.159
4785-NKHCX,0.159
9818-XQCUV,0.159
4083-BFNYK,0.159
7869-ZYDST,0.159
5343-SGUBI,0.158
4510-PYUSH,0.158
6308-CQRBU,0.158
7521-YXVZY,0.158
3472-OAOOR,0.158
6131-FOYAS,0.158
6035-BXTTY,0.158
5777-KJIRB,0.158
6979-TNDEU,0.158
2371-KFUOG,0.157
3981-QSVQI,0.157
2419-FSORS,0.157
8148-BPLZQ,0.157
2323-ARSVR,0.157
6734-CKRSM,0.157
9115-YQHGA,0.157
9342-VNIMQ,0.157
7856-GANIL,0.157
5702-SKUOB,0.157
2843-CQMEG,0.157
4580-TMHJU,0.157
8992-OBVDG,0.157
1991-VOPLL,0.157
5574-NXZIU,0.156
7845-URHJN,0.156
6394-HHHZM,0.156
6284-KMNUF,0.156
4726-DLWQN,0.156
2202-OUTMO,0.156
4541-RMRLG,0.156
9839-ETQOE,0.156
3744-ZBHON,0.156
0178-CIIKR,0.156
7426-WEIJX,0.156
6303-KFWSL,0.155
2320-YKQBO,0.155
6261-LHRTG,0.155
5712-VBOXD,0.155
9833-TGFHX,0.155
9432-RUVSL,0.155
6231-WFGFH,0.155
3221-CJMSG,0.155
0384-RVBPI,0.155
0620-XEFWH,0.155
9412-ARGBX,0.154
4939-KYYPY,0.154
1376-HHBDV,0.154
3391-JSQEW,0.154
4495-LHSSK,0.154
3466-WAESX,0.154
3570-YUEKJ,0.154
8929-KSWIH,0.154
5898-IGSLP,0.154
1137-DGOWI,0.154
7657-DYEPJ,0.154
8467-WYNSR,0.154
7036-ZZKBD,0.154
3807-BPOMJ,0.154
2851-MMUTZ,0.154
8548-AWOFC,0.154
9069-LGEUL,0.154
3062-ICYZQ,0.154
7109-MFBYV,0.154
7605-SNLQG,0.154
1623-NLDOT,0.153
5951-AOFIH,0.153
7976-CICYS,0.153
9770-LXDBK,0.153
9853-JFZDU,0.153
3327-YBAKM,0.153
5161-XEUVX,0.153
9986-BONCE,0.153
0956-ACVZC,0.153
2155-AMQRX,0.153
3794-NFNCH,0.153
4119-ZYPZY,0.153
1264-FUHCX,0.153
8166-ORCHU,0.153
9881-VCZEP,0.153
4906-ZHGPK,0.153
8041-TMEID,0.153
7078-NVFAM,0.153
5955-EPOAZ,0.153
9862-KJTYK,0.153
2801-NISEI,0.153
2930-UOTMB,0.153
5222-JCXZT,0.152
3034-ZBEQN,0.152
5151-HQRDG,0.152
3126-WQMGH,0.152
9518-IMLHK,0.152
4199-QHJNM,0.152
0959-WHOKV,0.152
3351-NQLDI,0.152
8017-UVSZU,0.152
7234-KMNRQ,0.152
6048-UWKAL,0.152
1518-OMDIK,0.152
9788-YTFGE,0.151
7666-WKRON,0.151
9565-JSNFM,0.151
7285-KLOTR,0.151
0440-QEXBZ,0.151
2732-ISEZX,0.151
4821-SJHJV,0.151
1480-IVEVR,0.151
7854-EDSSA,0.151
1265-XTECC,0.151
1125-SNVCK,0.151
8410-BGQXN,0.151
5448-VWNAM,0.151
5945-AZYHT,0.15
2533-QVMSK,0.15
7459-IMVYU,0.15
3450-WXOAT,0.15
2073-QBVBI,0.15
6368-NWMCE,0.15
4139-SUGLD,0.15
9114-VEPUF,0.15
8663-UPDGF,0.15
4043-MKDTV,0.15
5092-STPKP,0.15
0114-RSRRW,0.149
7968-QUXNS,0.149
2108-GLPQB,0.149
7748-UMTRK,0.149
4926-UMJZD,0.149
6791-YBNAK,0.149
3059-NGMXB,0.149
6050-FFXES,0.149
8869-LIHMK,0.149
6322-PJJDJ,0.149
6941-KXRRV,0.149
9863-JZAIC,0.149
5863-OOKCL,0.149
0278-YXOOG,0.149
1735-XMJVH,0.148
1958-RNRKS,0.148
1810-BOHSY,0.148
1925-LFCZZ,0.148
1702-CCFNJ,0.148
3466-BYAVD,0.148
3716-LRGXK,0.148
9754-CLVZW,0.148
5619-PTMIK,0.148
5195-KPUNQ,0.148
1658-BYGOY,0.148
0975-UYDTX,0.148
1218-VKFPE,0.148
7611-YKYTC,0.148
6749-UTDVX,0.148
4418-LZMSV,0.147
6968-MHOMU,0.147
5345-BMKWB,0.147
6258-NGCNG,0.147
9931-KGHOA,0.147
9128-CPXKI,0.147
6865-JZNKO,0.147
8809-RIHDD,0.147
3038-PQIUY,0.147
0824-VWDPO,0.146
8996-ZROXE,0.146
4250-WAROZ,0.146
2578-JQPHZ,0.146
0708-SJDIS,0.146
7299-GNVPL,0.146
7140-ADSMJ,0.146
6469-QJKZW,0.146
5996-NRVXR,0.146
5678-VFNEQ,0.146
0356-OBMAC,0.146
5307-UVGNB,0.146
2208-NQBCT,0.146
3597-YASZG,0.145
0440-UEDAI,0.145
3301-LSLWQ,0.145
9970-QBCDA,0.145
2967-MXRAV,0.145
5382-TEMLV,0.145
3154-CFSZG,0.145
9031-ZVQPT,0.145
0835-JKADZ,0.145
5562-BETPV,0.145
0655-YDGFJ,0.145
5268-DSMNQ,0.145
9200-NLNPD,0.145
5693-PIPCS,0.145
5278-PNYOX,0.145
0186-CAERR,0.145
1614-JBEBI,0.145
9259-PACGQ,0.144
2889-FPWRM,0.144
0128-MKWSG,0.144
2911-WDXMV,0.144
7803-XOCCZ,0.144
6075-QMNRR,0.144
7964-YESJC,0.144
8945-MUQUF,0.144
1385-TQOZW,0.144
7674-YTAFD,0.144
8851-RAGOV,0.144
4429-WYGFR,0.144
9972-NKTFD,0.144
2453-SAFNS,0.144
8898-KASCD,0.144
1208-DNHLN,0.144
1009-IRMNA,0.144
7629-WFGLW,0.144
3339-EAQNV,0.143
7787-BNTZM,0.143
9391-DXGGG,0.143
2740-JFBOK,0.143
4558-CGYCZ,0.143
9053-JZFKV,0.143
0842-IWYCP,0.143
4104-PVRPS,0.143
1852-XEMDW,0.143
5396-IZEPB,0.143
1097-FSPVW,0.142
5795-KTGUD,0.142
4459-BBGHE,0.142
4903-CNOZC,0.142
4801-KFYKL,0.142
6195-MELTI,0.142
7566-DSRLQ,0.142
4908-XAXAY,0.142
1257-SXUXQ,0.142
4654-DLAMQ,0.142
9770-KXGQU,0.142
3594-UVONA,0.142
8944-AILEF,0.142
7123-WQUHX,0.142
2074-GUHPQ,0.142
5766-XQXMQ,0.141
4742-DRORA,0.141
8059-UDZFY,0.141
1730-VFMWO,0.141
6992-TKNYO,0.141
7954-MLBUN,0.141
9619-GSATL,0.141
7219-TLZHO,0.141
4310-KEDTB,0.141
4412-YLTKF,0.141
4946-EDSEW,0.141
2882-DDZPG,0.14
2338-BQEZT,0.14
5913-INRQV,0.14
3982-DQLUS,0.14
0031-PVLZI,0.14
9571-EDEBV,0.14
7016-NVRIC,0.14
1666-JZPZT,0.139
1710-RCXUS,0.139
7088-FBAWU,0.139
6784-XYJAE,0.139
4140-WJAWW,0.139
1222-LRYKO,0.139
1383-EZRWL,0.138
3259-FDWOY,0.138
7208-PSIHR,0.138
0595-ITUDF,0.138
6873-UDNLD,0.138
9170-GYZJC,0.138
1142-IHLOO,0.138
2469-DTSGX,0.138
0723-FDLAY,0.138
3977-QCRSL,0.138
7672-VFMXZ,0.138
8498-XXGWA,0.138
5697-GOMBF,0.138
0310-VQXAM,0.138
5478-JJVZK,0.138
8221-EQDGL,0.138
7159-NOKYQ,0.138
0946-FKYTX,0.137
0289-IVARM,0.137
4797-MIWUM,0.137
5202-IVJNU,0.137
3128-YOVTD,0.137
7923-IYJWY,0.137
3541-ZNUHK,0.137
0096-FCPUF,0.137
3639-XJHKQ,0.137
3675-YDUPJ,0.136
5447-VYTKW,0.136
2252-ISRNH,0.136
4011-ARPHK,0.136
6620-HVDUJ,0.136
4770-QAZXN,0.136
9351-LZYGF,0.136
4397-FRLTA,0.136
8910-ICHIU,0.136
1336-EZFZY,0.135
9589-ABEPT,0.135
8200-KLNYW,0.135
6377-KSLXC,0.135
2436-QBZFP,0.135
2925-MXLSX,0.135
5271-YNWVR,0.135
8439-LTUGF,0.135
3363-EWLGO,0.135
7317-GGVPB,0.135
6112-KTHFQ,0.135
9074-KGVOX,0.135
5353-WILCI,0.135
1732-FEKLD,0.135
1696-MZVAU,0.135
5380-WJKOV,0.135
8003-EWNDZ,0.135
2937-FTHUR,0.135
9013-AQORL,0.135
1345-GKDZZ,0.135
7964-ZRKKG,0.134
3675-EQOZA,0.134
9060-HJJRW,0.134
8785-EPNCG,0.134
8224-IVVPA,0.134
7049-GKVZY,0.134
7820-ZYGNY,0.134
3724-UCSHY,0.134
9929-PLVPA,0.134
1707-HABPF,0.134
2159-TURXX,0.134
2439-QKJUL,0.134
2428-ZMCTB,0.134
7909-FIOIY,0.133
4020-KIUDI,0.133
2791-SFVEW,0.133
1641-BYBTK,0.133
7673-LPRNY,0.133
9040-KZVWO,0.133
4083-EUGRJ,0.133
6726-WEXXK,0.133
9367-OIUXP,0.133
7083-YNSKY,0.133
3428-MMGUB,0.133
0187-WZNAB,0.133
1183-CANVH,0.133
6447-GORXK,0.133
4853-RULSV,0.133
6635-MYYYZ,0.133
2959-EEXWB,0.132
1898-JSNDC,0.132
5850-BDWCY,0.132
1925-GMVBW,0.132
2522-WLNSF,0.132
3969-JQABI,0.132
7951-VRDVK,0.132
7610-TVOPG,0.132
8097-VBQTZ,0.132
4277-UDIEF,0.132
0820-FNRNX,0.131
3530-CRZSB,0.131
4627-MIHJH,0.131
3001-UNBTL,0.131
9837-FWLCH,0.131
4501-UYKBC,0.131
2379-GYFLQ,0.131
6278-FEPBZ,0.131
4936-YPJNK,0.131
6257-DTAYD,0.131
6972-SNKKW,0.131
0917-EZOLA,0.131
5651-CRHKQ,0.131
7707-PYBBH,0.131
2758-RNWXS,0.131
7925-PNRGI,0.131
5687-DKDTV,0.131
2223-KAGMX,0.13
1163-ONYEY,0.13
6671-NGWON,0.13
9618-LFJRU,0.13
8741-LQOBK,0.13
9577-WJVCQ,0.13
0750-EKNGL,0.13
2466-NEJOJ,0.13
2040-OBMLJ,0.13
0997-YTLNY,0.13
1116-DXXDF,0.13
8107-RZLNV,0.13
5954-BDFSG,0.129
7989-AWGEH,0.129
1492-QGCLU,0.129
6773-LQTVT,0.129
6621-YOBKI,0.129
9294-TDIPC,0.129
3410-YOQBQ,0.129
4182-BGSIQ,0.129
4795-WRNVT,0.129
8631-WUXGY,0.129
7134-HBPBS,0.129
0134-XWXCE,0.129
2558-BUOZZ,0.128
0380-ZCSBI,0.128
2277-BKJKN,0.128
4719-UMSIY,0.128
4489-SNOJF,0.128
5236-XMZJY,0.128
1045-LTCYT,0.128
4274-DRSQT,0.128
0208-BPQEJ,0.128
2683-JXWQQ,0.128
6416-JNVRK,0.128
0744-GKNGE,0.128
1784-BXEFA,0.128
9378-FXTIZ,0.128
2739-CCZMB,0.128
6171-ZTVYB,0.127
5360-LJCNJ,0.127
4860-YZGZM,0.127
0665-XHDJU,0.127
6718-BDGHG,0.127
4106-HADHQ,0.127
2928-HLDBA,0.127
8624-GIOUT,0.127
5018-HEKFO,0.127
3077-RSNTJ,0.127
7841-FCRQD,0.127
4134-BSXLX,0.127
9644-KVCNC,0.127
3787-TRIAL,0.127
4456-RHSNB,0.126
1591-MQJTP,0.126
2150-UWTFY,0.126
2988-QRAJY,0.126
6341-JVQGF,0.126
0810-BDHAW,0.126
0623-EJQEG,0.126
7623-HKYRK,0.126
1304-SEGFY,0.126
8930-XOTDP,0.126
5716-LIBJC,0.125
6164-HXUGH,0.125
4884-TVUQF,0.125
6490-FGZAT,0.125
3750-RNQKR,0.125
2250-IVBWA,0.125
1563-IWQEX,0.125
4568-TTZRT,0.125
7110-BDTWG,0.125
8559-CIZFV,0.125
3397-AVTKU,0.125
7706-DZNKK,0.125
4115-BNPJY,0.125
4369-NYSCF,0.125
6319-QSUSR,0.124
2038-YSEZE,0.124
0280-XJGEX,0.124
2931-VUVJN,0.124
4189-NAKJS,0.124
2996-XAUVF,0.124
9512-PHSMG,0.124
6598-RFFVI,0.124
2150-WLKUW,0.124
4304-TSPVK,0.124
0725-CXOTM,0.124
3470-BTGQO,0.124
1360-RCYRT,0.124
5286-YHCVC,0.124
6440-DKQGE,0.123
1162-ECVII,0.123
5555-RNPGT,0.123
5393-HJZSM,0.123
7156-MXBJE,0.123
0607-MVMGC,0.123
5032-USPKF,0.123
2371-JUNGC,0.123
8550-XSXUQ,0.123
8405-IGQFX,0.123
4626-OZDTJ,0.123
4464-JCOLN,0.123
4322-RCYMT,0.123
9063-ZGTUY,0.123
4598-XLKNJ,0.123
6682-QJDGB,0.123
3097-IDVPU,0.123
5989-AXPUC,0.123
8089-UZWLX,0.123
2321-OMBXY,0.122
6034-ZRYCV,0.122
2911-IJORQ,0.122
4079-VTGLK,0.122
5304-EFJLP,0.122
0628-CNQRM,0.122
5944-UGLLK,0.122
1208-NBVFH,0.122
7892-POOKP,0.122
7619-ODSGN,0.122
6614-FHDBO,0.121
6559-ILWKJ,0.121
0396-UKGAI,0.121
1136-XGEQU,0.121
5229-DTFYB,0.121
3229-USWAR,0.121
9971-ZWPBF,0.121
7094-MSZAO,0.121
5256-SKJGO,0.121
0635-WKOLD,0.121
9974-JFBHQ,0.121
8496-DMZUK,0.121
9554-DFKIC,0.121
4697-LUPSU,0.121
9894-QMIMJ,0.12
4846-WHAFZ,0.12
6732-FZUGP,0.12
4670-TABXH,0.12
9362-MWODR,0.12
6261-RCVNS,0.12
3205-MXZRA,0.12
8080-POTJR,0.12
2717-HVIZY,0.12
8853-TZDGH,0.12
4012-ZTHBR,0.12
8309-PPCED,0.12
